Month,Scheduled Operator,Country to/from,Passengers In,Freight In,Mail In,Passengers Out,Freight Out,Mail Out,Year
01/05/2021,Jetstar,New Zealand,7327,0,0,7026,5.527,0.213,2022
01/05/2021,Kalitta Air,Bahrain,,0,0,,,,2022
01/05/2021,Kalitta Air,Hong Kong (SAR),,0,0,,306.152,0,2022
01/05/2021,Kalitta Air,Japan,,0,0,,0,0,2022
01/05/2021,Kalitta Air,Korea,,,,,15.309,0,2022
01/05/2021,Kalitta Air,Singapore,,1659.945,0,,1382.532,0,2022
01/05/2021,Kalitta Air,USA,,1944.144,0,,0,0,2022
01/05/2021,Korean Air,Korea,56,10.773,0.04,119,24.851,0,2022
01/05/2021,LATAM Airlines,Chile,,0.322,0,,,,2022
01/05/2021,Malaysia Airlines,Brunei,,,,,52.494,0,2022
01/05/2021,Malaysia Airlines,Malaysia,79,1835.172,45.133,279,1162.51,0,2022
01/05/2021,Nauru Airlines,Nauru,66,14.489,0,94,114.543,0,2022
01/05/2021,Nauru Airlines,Solomon Islands,,,,,15.619,0,2022
01/05/2021,Philippine Airlines,Philippines,236,0,0,101,0,0,2022
01/05/2021,Qantas Airways,China,,256.788,16.858,,929.56,21.947,2022
01/05/2021,Qantas Airways,Hong Kong (SAR),,992.466,48.23,,597.34,22.535,2022
01/05/2021,Qantas Airways,India,,,,,8.209,0,2022
01/05/2021,Qantas Airways,Japan,,170.797,0.253,,92.793,32.055,2022
01/05/2021,Qantas Airways,Korea,,,,,1.043,0,2022
01/05/2021,Qantas Airways,New Zealand,24885,639.132,0.188,23603,1250.58,284.524,2022
01/05/2021,Qantas Airways,Philippines,,,,,107.445,0,2022
01/05/2021,Qantas Airways,Singapore,,120.001,0,,119.842,6.194,2022
01/05/2021,Qantas Airways,Thailand,,36.832,0,,108.743,7.288,2022
01/05/2021,Qantas Airways,USA,,1858.818,7.402,,103.551,56.412,2022
01/05/2021,Qatar Airways,Malaysia,,0,0,,,,2022
01/05/2021,Qatar Airways,New Zealand,,62.343,0,,96.375,0,2022
01/05/2021,Qatar Airways,Qatar,4732,2626.481,91.21,3720,2571.303,83.875,2022
01/05/2021,Qatar Airways,Singapore,,0,0,,,,2022
01/05/2021,Qatar Airways,Vietnam,,,,,0,0,2022
01/05/2021,Royal Brunei Airlines,Brunei,14,69.723,0.113,10,96.036,0,2022
01/05/2021,Scoot Tigerair,Singapore,512,797.209,0,421,827.714,0,2022
01/05/2021,Singapore Airlines,New Zealand,,198.602,0,,727.894,0,2022
01/05/2021,Singapore Airlines,Singapore,6775,5480.044,42.418,5393,3383.518,14.294,2022
01/05/2021,Solomon Airlines,Solomon Islands,104,1.04,0,114,23.064,0,2022
01/05/2021,SriLankan Airlines,Singapore,,88.927,0,,160.23,0,2022
01/05/2021,SriLankan Airlines,Sri Lanka,443,326.233,0,68,168.561,0,2022
01/05/2021,Tasman Cargo Airlines,New Zealand,,1048.271,0,,1058.005,0,2022
01/05/2021,Tasman Cargo Airlines,Singapore,,822.177,0,,619.93,0,2022
01/05/2021,Thai Airways International,Thailand,107,63.007,3.922,81,87.594,0,2022
01/05/2021,United Airlines,USA,1240,1161.002,99.43,1443,1276.996,191.671,2022
01/05/2021,United Parcel Service,Korea,,,,,418.872,0,2022
01/05/2021,United Parcel Service,Singapore,,,,,22.522,0,2022
01/05/2021,United Parcel Service,USA,,1670.95,0,,,,2022
01/05/2021,Vietnam Airlines,Vietnam,241,424.474,1.854,294,315.604,4.277,2022
01/05/2021,Xiamen Airlines,China,287,163.7,3.7,680,116.4,0,2022
01/06/2021,Air Caledonie International,New Caledonia,63,3.388,0.836,100,117.405,7.423,2022
01/06/2021,Air Canada,Canada,,248.9,31.979,,0,0,2022
01/06/2021,Air Canada,New Zealand,,,,,271.817,49.865,2022
01/06/2021,Air Chathams,New Zealand,65,1.232,0,72,0,0,2022
01/06/2021,Air China,China,,278.07,16.934,,377.614,0,2022
01/06/2021,Air New Zealand,New Zealand,47580,1344.425,75.963,43654,1920.931,9.701,2022
01/06/2021,Air New Zealand,USA,0,106.43,0,0,78.376,0,2022
01/06/2021,Air Niugini,Papua New Guinea,623,119.698,0,514,235.168,0,2022
01/06/2021,Air Vanuatu,Vanuatu,255,1.496,0,195,6.296,0,2022
01/06/2021,AirAsia X,Malaysia,11,61.212,0,2,25.501,0,2022
01/06/2021,All Nippon Airways,Japan,522,375.163,12.743,344,224.514,0,2022
01/06/2021,American Airlines,USA,711,442.289,42.8,1273,429.988,16.193,2022
01/06/2021,Asiana Airlines,Korea,113,33.801,0,283,56.888,0,2022
01/06/2021,Cathay Pacific Airways,Hong Kong (SAR),1144,2964.545,97.197,1132,1657.268,0,2022
01/06/2021,Cathay Pacific Airways,New Zealand,,,,,72.831,0,2022
01/06/2021,China Airlines,Taiwan,,885.572,91.118,,929.031,2.328,2022
01/06/2021,China Eastern Airlines,China,239,1228.647,29.416,1214,1033.644,0,2022
01/06/2021,China Southern Airlines,China,215,1226.534,77.216,2129,474.827,0,2022
01/06/2021,Delta Air Lines,USA,609,574.62,46.195,868,772.079,0,2022
01/06/2021,Emirates,Hong Kong (SAR),,,,,452.912,0,2022
01/06/2021,Emirates,New Zealand,,19.84,0,,50.071,0,2022
01/06/2021,Emirates,Philippines,,,,,27.149,0,2022
01/06/2021,Emirates,Singapore,,829.827,0.86,,355.107,0,2022
01/06/2021,Emirates,Thailand,,,,,127.703,0,2022
01/06/2021,Emirates,United Arab Emirates,1844,2811.319,38.717,2872,733.94,69.421,2022
01/06/2021,Etihad Airways,United Arab Emirates,1366,568.49,27.025,808,751.897,72.646,2022
01/06/2021,Eva Air,Taiwan,59,559.298,0,45,405.681,0,2022
01/06/2021,Federal Express Corporation,China,,,,,2003.583,0,2022
01/06/2021,Federal Express Corporation,Hong Kong (SAR),,,,,33.281,0,2022
01/06/2021,Federal Express Corporation,New Zealand,,0,0,,,,2022
01/06/2021,Federal Express Corporation,Singapore,,1240.232,0,,196.611,0,2022
01/06/2021,Federal Express Corporation,USA,,2443.077,0,,,,2022
01/06/2021,Fiji Airways,Fiji,320,293.63,0,10,151.13,9.004,2022
01/06/2021,Garuda Indonesia,Indonesia,280,161.2,2.008,389,124.347,0,2022
01/06/2021,Hainan Airlines,China,,408.427,0,,364.265,0,2022
01/06/2021,Hong Kong Airlines,Hong Kong (SAR),,416.847,0,,267.399,0,2022
01/06/2021,Japan Airlines,Japan,384,181.694,95.463,194,368.87,3.28,2022
01/06/2021,Jetstar,New Zealand,5125,0,0,5604,0,0,2022
01/06/2021,Kalitta Air,Bahrain,,0,0,,,,2022
01/06/2021,Kalitta Air,Hong Kong (SAR),,0,0,,245.711,0,2022
01/06/2021,Kalitta Air,Japan,,0,0,,,,2022
01/06/2021,Kalitta Air,Singapore,,1654.101,0,,1399.175,0,2022
01/06/2021,Kalitta Air,USA,,1834.805,0,,,,2022
01/06/2021,Korean Air,Korea,46,23.903,0,93,23.218,0,2022
01/06/2021,Malaysia Airlines,Malaysia,101,1408.996,33.953,132,866.082,0,2022
01/06/2021,Nauru Airlines,Nauru,72,12.164,0.042,60,157.752,0.219,2022
01/06/2021,Philippine Airlines,Philippines,119,0,0,50,0.059,0,2022
01/06/2021,Qantas Airways,Brunei,,,,,118.81,0,2022
01/06/2021,Qantas Airways,China,,191.78,26.806,,745.681,18.926,2022
01/06/2021,Qantas Airways,Hong Kong (SAR),,784.575,49.11,,610.791,20.195,2022
01/06/2021,Qantas Airways,India,,,,,11.864,0,2022
01/06/2021,Qantas Airways,Japan,,193.027,0,,106.874,32.921,2022
01/06/2021,Qantas Airways,Korea,,,,,0,0,2022
01/06/2021,Qantas Airways,New Zealand,21088,438.165,0.08,21264,836.619,289.979,2022
01/06/2021,Qantas Airways,Singapore,,43.723,0,,125.932,5.553,2022
01/06/2021,Qantas Airways,Thailand,,45.483,0,,156.23,9.321,2022
01/06/2021,Qantas Airways,USA,,1770.422,3.658,,149.239,47.39,2022
01/06/2021,Qatar Airways,Malaysia,,0,0,,,,2022
01/06/2021,Qatar Airways,New Zealand,,140.791,0,,126.796,0,2022
01/06/2021,Qatar Airways,Qatar,4338,2711.786,94.889,4628,2575.201,81.516,2022
01/06/2021,Qatar Airways,Singapore,,0,0,,0,0,2022
01/06/2021,Qatar Airways,Thailand,,,,,118.303,0,2022
01/06/2021,Qatar Airways,Vietnam,,,,,0,0,2022
01/06/2021,Royal Brunei Airlines,Brunei,18,81.192,0.072,11,104.947,0,2022
01/06/2021,Scoot Tigerair,Singapore,770,741.727,0,481,693.761,0,2022
01/06/2021,Singapore Airlines,New Zealand,,216.288,0,,860.331,0,2022
01/06/2021,Singapore Airlines,Singapore,6719,5723.865,47.698,5876,3633.173,14.158,2022
01/06/2021,Solomon Airlines,Solomon Islands,87,2.798,0,41,21.661,0,2022
01/06/2021,SriLankan Airlines,Singapore,,92.699,0,,187.553,0,2022
01/06/2021,SriLankan Airlines,Sri Lanka,400,255.533,0,68,196.192,0,2022
01/06/2021,Tasman Cargo Airlines,New Zealand,,1078.26,0,,1189.97,0,2022
01/06/2021,Tasman Cargo Airlines,Singapore,,752.596,0,,502.26,0,2022
01/06/2021,Thai Airways International,Thailand,148,133.943,16.266,67,144.354,0,2022
01/06/2021,United Airlines,USA,1575,1416.509,85.429,1602,1562.015,152.932,2022
01/06/2021,United Parcel Service,Korea,,,,,265.481,0,2022
01/06/2021,United Parcel Service,Singapore,,,,,27.394,0,2022
01/06/2021,United Parcel Service,USA,,1915.911,0,,,,2022
01/06/2021,Vietnam Airlines,Vietnam,195,337.094,1.667,,250.209,9.422,2022
01/06/2021,Xiamen Airlines,China,291,144.8,6.1,720,97.8,0,2022
01/07/2021,Air Caledonie International,New Caledonia,75,3.727,0.555,89,110.004,4.073,2022
01/07/2021,Air Canada,Canada,,427.898,44.943,55,9.593,1.851,2022
01/07/2021,Air Canada,New Zealand,,,,,285.926,49.902,2022
01/07/2021,Air Chathams,New Zealand,75,0.853,0,79,0.352,0,2022
01/07/2021,Air China,China,,206.27,0,,311.96,0,2022
01/07/2021,Air New Zealand,New Zealand,30827,1625.539,89.859,32242,2225.134,19.326,2022
01/07/2021,Air New Zealand,USA,0,219.209,0,0,158.178,0,2022
01/07/2021,Air Niugini,Papua New Guinea,597,199.236,0,399,255.701,0,2022
01/07/2021,Air Vanuatu,Vanuatu,214,3.146,0,,6.728,0,2022
01/07/2021,AirAsia X,Malaysia,45,102.254,0,2,93.883,0,2022
01/07/2021,All Nippon Airways,Japan,424,269.154,19.368,848,165.107,0,2022
01/07/2021,American Airlines,USA,548,550.402,0,1562,431.397,0,2022
01/07/2021,Asiana Airlines,Korea,121,39.639,0,357,71.808,0,2022
01/07/2021,Cathay Pacific Airways,Hong Kong (SAR),948,3923.615,74.26,1445,1690.602,0,2022
01/07/2021,China Airlines,Taiwan,183,910.858,85.787,104,1011.634,1.353,2022
01/07/2021,China Eastern Airlines,China,163,1003.026,24.006,1533,826.158,0,2022
01/07/2021,China Southern Airlines,China,179,978.952,65.348,2412,546.086,0,2022
01/07/2021,Delta Air Lines,USA,517,604.025,59.094,915,774.239,0,2022
01/07/2021,Emirates,Hong Kong (SAR),,,,,560.314,0,2022
01/07/2021,Emirates,New Zealand,,18.598,0,,43.519,0,2022
01/07/2021,Emirates,Singapore,,869.418,0.748,,376.633,0.207,2022
01/07/2021,Emirates,Thailand,,,,,108.853,0,2022
01/07/2021,Emirates,United Arab Emirates,1610,3066.296,29.441,4348,744.885,79.025,2022
01/07/2021,Etihad Airways,United Arab Emirates,904,457.656,24.936,1267,667.679,69.324,2022
01/07/2021,Eva Air,Taiwan,57,588.178,0,47,429.427,0,2022
01/07/2021,Federal Express Corporation,China,,,,,1914.958,0,2022
01/07/2021,Federal Express Corporation,Hong Kong (SAR),,,,,20.211,0,2022
01/07/2021,Federal Express Corporation,New Zealand,,0,0,,,,2022
01/07/2021,Federal Express Corporation,Singapore,,772.504,0,,,,2022
01/07/2021,Federal Express Corporation,USA,,2359.306,0,,,,2022
01/07/2021,Fiji Airways,Fiji,238,349.309,0,108,197.489,17.537,2022
01/07/2021,Garuda Indonesia,Indonesia,189,102.46,5.091,244,124.993,0,2022
01/07/2021,Hainan Airlines,China,,317.044,0,,89.235,0,2022
01/07/2021,Hong Kong Airlines,Hong Kong (SAR),,507.278,0,,319.975,0,2022
01/07/2021,Japan Airlines,Japan,418,343.962,110.841,433,473.033,6.109,2022
01/07/2021,Jetstar,New Zealand,4838,0,0,5194,0,0,2022
01/07/2021,Kalitta Air,Bahrain,,0,0,,,,2022
01/07/2021,Kalitta Air,Hong Kong (SAR),,81.293,0,,260.281,0,2022
01/07/2021,Kalitta Air,Japan,,309.726,0,,,,2022
01/07/2021,Kalitta Air,Korea,,0,0,,,,2022
01/07/2021,Kalitta Air,Singapore,,2086.341,0,,1906.743,0,2022
01/07/2021,Kalitta Air,USA,,1495.541,0,,,,2022
01/07/2021,Korean Air,Korea,90,22.558,0.021,206,36.598,0,2022
01/07/2021,LATAM Airlines,Chile,120,0.02,0,10,4.869,0,2022
01/07/2021,LATAM Airlines,New Zealand,,,,,17.193,0,2022
01/07/2021,Malaysia Airlines,Malaysia,109,1729.156,33.671,110,990.406,0,2022
01/07/2021,Malaysia Airlines,Philippines,,,,,45.195,0,2022
01/07/2021,Nauru Airlines,Nauru,,3.687,0,,37.556,0,2022
01/07/2021,Philippine Airlines,Philippines,125,0,0,62,0.102,0,2022
01/07/2021,Qantas Airways,China,,239.583,18.234,,678.381,29.696,2022
01/07/2021,Qantas Airways,Hong Kong (SAR),,717.158,56.985,,415.028,20.942,2022
01/07/2021,Qantas Airways,India,,,,,0,0,2022
01/07/2021,Qantas Airways,Japan,,170.746,0,,95.199,31.473,2022
01/07/2021,Qantas Airways,Korea,,,,,0,0,2022
01/07/2021,Qantas Airways,New Zealand,15164,413.622,0.116,12826,984.748,277.323,2022
01/07/2021,Qantas Airways,Singapore,,71.122,0,,38.474,5.583,2022
01/07/2021,Qantas Airways,Thailand,,56.978,0,,164.766,6.775,2022
01/07/2021,Qantas Airways,USA,,2025.862,16.092,,258.995,85.338,2022
01/07/2021,Qatar Airways,Malaysia,,0,0,,,,2022
01/07/2021,Qatar Airways,New Zealand,,61.367,0,,224.76,0,2022
01/07/2021,Qatar Airways,Qatar,2943,2125.607,55.218,6063,2285.257,36.746,2022
01/07/2021,Qatar Airways,Singapore,,0,0,,,,2022
01/07/2021,Qatar Airways,Thailand,,,,,222.776,0,2022
01/07/2021,Qatar Airways,Vietnam,,,,,0,0,2022
01/07/2021,Royal Brunei Airlines,Brunei,24,81.77,0.09,13,121.154,1.347,2022
01/07/2021,Scoot Tigerair,Singapore,882,1083.961,0,410,864.919,0,2022
01/07/2021,Singapore Airlines,New Zealand,,139.88,0,,837.661,0,2022
01/07/2021,Singapore Airlines,Singapore,4918,6662.984,64.221,8291,4231.526,14.524,2022
01/07/2021,Solomon Airlines,Solomon Islands,128,4.048,0,6,28.669,0,2022
01/07/2021,SriLankan Airlines,Singapore,,96.263,2.525,,157.464,0,2022
01/07/2021,SriLankan Airlines,Sri Lanka,492,336.803,0,262,262.54,0,2022
01/07/2021,Tasman Cargo Airlines,New Zealand,,1149.731,0,,1266.797,0,2022
01/07/2021,Tasman Cargo Airlines,Singapore,,197.358,0,,109.906,0,2022
01/07/2021,Thai Airways International,Thailand,129,198.718,13.418,39,182.199,0,2022
01/07/2021,United Airlines,USA,1093,994.245,50.144,1746,1369.607,86.941,2022
01/07/2021,United Parcel Service,Korea,,,,,294.313,0,2022
01/07/2021,United Parcel Service,Singapore,,,,,172.665,0,2022
01/07/2021,United Parcel Service,USA,,1677.775,0,,,,2022
01/07/2021,Vietnam Airlines,Vietnam,170,395.641,2.038,,338.247,3.43,2022
01/07/2021,Xiamen Airlines,China,141,181.4,3.1,1267,92.7,0,2022
01/08/2021,Air Caledonie International,New Caledonia,89,3.704,0.721,61,106.146,3.622,2022
01/08/2021,Air Canada,Canada,,111.356,44.394,,21.096,5.12,2022
01/08/2021,Air Canada,New Zealand,,,,,105.717,34.319,2022
01/08/2021,Air China,China,,204.11,0,,287.116,0,2022
01/08/2021,Air New Zealand,New Zealand,5795,1400.213,87.805,1213,2011.107,17.525,2022
01/08/2021,Air New Zealand,USA,0,229.947,0,0,174.663,0,2022
01/08/2021,Air Niugini,Papua New Guinea,751,160.92,0,643,222.01,0,2022
01/08/2021,Air Vanuatu,Vanuatu,23,2.539,0,114,4.224,0,2022
01/08/2021,AirAsia X,Malaysia,65,81.95,0,12,73.157,0,2022
01/08/2021,All Nippon Airways,Japan,408,190.459,22.546,375,204.845,0,2022
01/08/2021,American Airlines,USA,419,543.07,0,1845,448.159,0,2022
01/08/2021,Asiana Airlines,Korea,99,32.934,0,292,50.834,0,2022
01/08/2021,Cathay Pacific Airways,Hong Kong (SAR),878,4272.308,104.042,1584,1873.321,0,2022
01/08/2021,China Airlines,Taiwan,111,1147.055,114.912,90,1279.819,1.948,2022
01/08/2021,China Eastern Airlines,China,101,685.819,30.103,1107,540.661,0,2022
01/08/2021,China Southern Airlines,China,200,1573.419,67.079,2250,713.474,0,2022
01/08/2021,Delta Air Lines,USA,377,634.133,58.938,961,826.236,0,2022
01/08/2021,Emirates,Hong Kong (SAR),,,,,636.81,0,2022
01/08/2021,Emirates,Indonesia,,,,,228.59,0,2022
01/08/2021,Emirates,New Zealand,,32.284,0,,115.27,0,2022
01/08/2021,Emirates,Singapore,,973.237,1.165,,299.104,0.79,2022
01/08/2021,Emirates,Thailand,,,,,166.316,0,2022
01/08/2021,Emirates,United Arab Emirates,1237,3261.399,57.479,4841,921.152,54.341,2022
01/08/2021,Etihad Airways,United Arab Emirates,950,495.183,17.595,1707,779.339,73.193,2022
01/08/2021,Eva Air,Taiwan,43,641.584,6.668,51,441.389,0,2022
01/08/2021,Federal Express Corporation,China,,,,,2809.239,0,2022
01/08/2021,Federal Express Corporation,Hong Kong (SAR),,,,,74.867,0,2022
01/08/2021,Federal Express Corporation,New Zealand,,0,0,,,,2022
01/08/2021,Federal Express Corporation,Singapore,,1013.313,0,,164.435,0,2022
01/08/2021,Federal Express Corporation,USA,,2865.077,0,,,,2022
01/08/2021,Fiji Airways,Fiji,196,308.455,0,93,200.07,12.481,2022
01/08/2021,Garuda Indonesia,Indonesia,248,105.576,10.096,133,119.216,0,2022
01/08/2021,Hainan Airlines,China,,246.311,0,,64.565,0,2022
01/08/2021,Hong Kong Airlines,Hong Kong (SAR),,541.079,0,,389.859,0,2022
01/08/2021,Japan Airlines,Japan,471,246.172,124.35,175,510.204,6.985,2022
01/08/2021,Kalitta Air,Bahrain,,0,0,,,,2022
01/08/2021,Kalitta Air,Hong Kong (SAR),,0,0,,324.93,0,2022
01/08/2021,Kalitta Air,Japan,,309.074,0,,,,2022
01/08/2021,Kalitta Air,Singapore,,1893.596,0,,1430.576,0,2022
01/08/2021,Kalitta Air,USA,,1596.293,0,,,,2022
01/08/2021,Korean Air,Korea,101,28.481,0,272,21.878,0,2022
01/08/2021,Malaysia Airlines,Macau,,,,,17.05,0,2022
01/08/2021,Malaysia Airlines,Malaysia,98,1856.927,36.417,102,1309.528,0,2022
01/08/2021,Nauru Airlines,Nauru,,4.111,0,25,139.284,0,2022
01/08/2021,Philippine Airlines,Philippines,150,0.268,0,68,0.027,0,2022
01/08/2021,Qantas Airways,China,,205.402,20.899,,676.333,14.307,2022
01/08/2021,Qantas Airways,Hong Kong (SAR),,991.733,55.691,,521.434,23.284,2022
01/08/2021,Qantas Airways,India,,,,,0,0,2022
01/08/2021,Qantas Airways,Indonesia,,,,,1.636,0,2022
01/08/2021,Qantas Airways,Japan,,184.493,13.518,,187.847,29.871,2022
01/08/2021,Qantas Airways,Korea,,,,,0,0,2022
01/08/2021,Qantas Airways,New Zealand,64,444.532,0.483,243,844.749,72.936,2022
01/08/2021,Qantas Airways,Singapore,,56.223,0,,54.414,5.436,2022
01/08/2021,Qantas Airways,Thailand,,48.393,0,,125.129,5.428,2022
01/08/2021,Qantas Airways,USA,,2515.279,18.305,,281.384,54.6,2022
01/08/2021,Qatar Airways,Japan,,56.738,2.783,,,,2022
01/08/2021,Qatar Airways,Malaysia,,0,0,,,,2022
01/08/2021,Qatar Airways,New Zealand,,65.112,0,,261.684,0,2022
01/08/2021,Qatar Airways,Qatar,2219,2054.943,74.372,6167,1994.555,25.427,2022
01/08/2021,Qatar Airways,Singapore,,0,0,,,,2022
01/08/2021,Qatar Airways,Thailand,,,,,0,0,2022
01/08/2021,Qatar Airways,Vietnam,,,,,0,0,2022
01/08/2021,Royal Brunei Airlines,Brunei,18,90.387,0.164,15,103.6,1.226,2022
01/08/2021,Scoot Tigerair,Singapore,611,1071.121,0,346,865.19,0,2022
01/08/2021,Singapore Airlines,New Zealand,,132.773,0,,863.984,0,2022
01/08/2021,Singapore Airlines,Singapore,3708,6512.444,83.592,7581,3901.709,16.003,2022
01/08/2021,Solomon Airlines,Solomon Islands,86,1.239,0,,23.157,0,2022
01/08/2021,SriLankan Airlines,Singapore,,75.175,0,,115.305,0,2022
01/08/2021,SriLankan Airlines,Sri Lanka,381,257.848,0,249,264.361,0.01,2022
01/08/2021,Tasman Cargo Airlines,New Zealand,,861.633,0,,1011.321,0,2022
01/08/2021,Tasman Cargo Airlines,Singapore,,945.906,0,,609.138,0,2022
01/08/2021,Thai Airways International,Thailand,143,207.567,13.695,55,220.009,0,2022
01/08/2021,United Airlines,USA,742,980.198,49.594,1885,1314.804,74.863,2022
01/08/2021,United Parcel Service,Korea,,,,,289.579,0,2022
01/08/2021,United Parcel Service,Singapore,,,,,110.262,0,2022
01/08/2021,United Parcel Service,USA,,1632.513,0,,,,2022
01/08/2021,Vietnam Airlines,Vietnam,230,447.262,0.452,0,385.332,5.429,2022
01/08/2021,Xiamen Airlines,China,130,77.9,1.4,660,72.3,0,2022
01/09/2021,Air Caledonie International,New Caledonia,49,2.267,0.352,87,122.38,4.88,2022
01/09/2021,Air Canada,Canada,,92.251,31.516,,42.146,4.034,2022
01/09/2021,Air Canada,New Zealand,,,,,91.229,33.422,2022
01/09/2021,Air China,China,,222.563,0,,,,2022
01/09/2021,Air New Zealand,New Zealand,341,1256.873,71.937,439,1877.184,19.571,2022
01/09/2021,Air New Zealand,USA,42,168.066,0,0,164.719,0,2022
01/09/2021,Air Niugini,Papua New Guinea,638,168.036,0,544,244.678,0,2022
01/09/2021,Air Vanuatu,Vanuatu,154,3.124,0,6,10.62,0,2022
01/09/2021,AirAsia X,Malaysia,30,68.177,0,2,26.954,0,2022
01/09/2021,All Nippon Airways,Japan,192,100.201,13.846,226,166.126,0,2022
01/09/2021,American Airlines,USA,51,20.074,0,36,12.621,0,2022
01/09/2021,Asiana Airlines,Korea,42,13.865,0,176,22.779,0,2022
01/09/2021,Cathay Pacific Airways,Hong Kong (SAR),750,4256.041,132.44,1325,2266.879,0,2022
01/09/2021,Cebu Pacific Air,Philippines,,35.277,0,,,,2022
01/09/2021,China Airlines,Taiwan,118,1170.446,81.157,99,1813.611,0.518,2022
01/09/2021,China Eastern Airlines,China,61,797.038,34.675,1119,754.67,0,2022
01/09/2021,China Southern Airlines,China,156,1017.388,71.822,2345,568.174,0,2022
01/09/2021,Delta Air Lines,USA,348,479.567,49.741,903,696.566,0,2022
01/09/2021,Emirates,Hong Kong (SAR),,,,,394.026,0,2022
01/09/2021,Emirates,Indonesia,,,,,119.745,0,2022
01/09/2021,Emirates,New Zealand,,33.243,0,,49.937,0,2022
01/09/2021,Emirates,Singapore,,869.301,1.586,,313.195,0,2022
01/09/2021,Emirates,Thailand,,,,,189.125,0,2022
01/09/2021,Emirates,United Arab Emirates,1010,2763.198,80.79,5122,1128.12,43.747,2022
01/09/2021,Etihad Airways,United Arab Emirates,425,498.472,21.008,1601,801.551,76.794,2022
01/09/2021,Eva Air,Taiwan,14,703.003,9.141,14,406.904,0,2022
01/09/2021,Federal Express Corporation,China,,,,,2328.693,0,2022
01/09/2021,Federal Express Corporation,Hong Kong (SAR),,,,,9.911,0,2022
01/09/2021,Federal Express Corporation,New Zealand,,0,0,,,,2022
01/09/2021,Federal Express Corporation,Singapore,,857.486,0,,130.491,0,2022
01/09/2021,Federal Express Corporation,USA,,2950.547,0,,,,2022
01/09/2021,Fiji Airways,Fiji,175,310.679,0,39,207.747,16.427,2022
01/09/2021,Garuda Indonesia,Indonesia,128,154.839,0.285,192,141.882,0,2022
01/09/2021,Hainan Airlines,China,,192.883,0,,2.625,0,2022
01/09/2021,Hong Kong Airlines,Hong Kong (SAR),,800.36,0,,413.043,0,2022
01/09/2021,Japan Airlines,Japan,255,226.792,76.631,130,573.353,4.99,2022
01/09/2021,Kalitta Air,Bahrain,,0,0,,,,2022
01/09/2021,Kalitta Air,Hong Kong (SAR),,0,0,,371.935,0,2022
01/09/2021,Kalitta Air,Japan,,313.027,0,,,,2022
01/09/2021,Kalitta Air,Singapore,,1895.098,0,,1480.887,0,2022
01/09/2021,Kalitta Air,USA,,1531.893,0,,,,2022
01/09/2021,Korean Air,Korea,45,15.094,0,236,29.762,0,2022
01/09/2021,Malaysia Airlines,Macau,,,,,17.05,0,2022
01/09/2021,Malaysia Airlines,Malaysia,123,2143.504,41.09,107,1254.583,0,2022
01/09/2021,Nauru Airlines,Nauru,65,10.262,0.154,91,118.996,0.178,2022
01/09/2021,Nauru Airlines,Solomon Islands,,,,,12.88,0,2022
01/09/2021,Philippine Airlines,Philippines,91,0.454,0,55,0,0,2022
01/09/2021,Qantas Airways,China,,301.748,6.633,,558.978,15.112,2022
01/09/2021,Qantas Airways,Hong Kong (SAR),,976.846,48.709,,468.452,20.287,2022
01/09/2021,Qantas Airways,India,,,,,0,0,2022
01/09/2021,Qantas Airways,Indonesia,,,,,0,0,2022
01/09/2021,Qantas Airways,Japan,,200.789,0,,180.663,30.842,2022
01/09/2021,Qantas Airways,Korea,,,,,0,0,2022
01/09/2021,Qantas Airways,New Zealand,,464.216,0.296,,563.266,95.444,2022
01/09/2021,Qantas Airways,Singapore,,71.665,0,,122.4,3.993,2022
01/09/2021,Qantas Airways,Thailand,,58.793,0,,112.25,2.165,2022
01/09/2021,Qantas Airways,UK,,54.862,15.975,,0,6.211,2022
01/09/2021,Qantas Airways,USA,,2090.405,42.644,,337.645,77.597,2022
01/09/2021,Qatar Airways,Indonesia,,,,,0,0,2022
01/09/2021,Qatar Airways,Malaysia,,0,0,,,,2022
01/09/2021,Qatar Airways,New Zealand,,51.892,0,,278.67,0,2022
01/09/2021,Qatar Airways,Qatar,2169,1772.118,88.275,5846,1905.953,38.412,2022
01/09/2021,Qatar Airways,Singapore,,0,0,,,,2022
01/09/2021,Qatar Airways,Thailand,,,,,0,0,2022
01/09/2021,Qatar Airways,Vietnam,,,,,0,0,2022
01/09/2021,Royal Brunei Airlines,Brunei,14,140.281,0.116,4,144.588,0.96,2022
01/09/2021,Scoot Tigerair,Singapore,544,1147.641,0,383,895.407,0,2022
01/09/2021,Singapore Airlines,New Zealand,,254.284,0,,791.997,0,2022
01/09/2021,Singapore Airlines,Singapore,3166,6524.403,110.499,6006,3990.623,14.224,2022
01/09/2021,Solomon Airlines,Solomon Islands,76,1.39,0,57,18.165,0,2022
01/09/2021,SriLankan Airlines,New Zealand,,20.06,0,,19.378,0,2022
01/09/2021,SriLankan Airlines,Singapore,,78.424,3.207,,184.343,0,2022
01/09/2021,SriLankan Airlines,Sri Lanka,225,256.939,0,268,286.85,0,2022
01/09/2021,Tasman Cargo Airlines,New Zealand,,1040.415,0,,1039.445,0,2022
01/09/2021,Tasman Cargo Airlines,Singapore,,980.489,0,,628.322,0,2022
01/09/2021,Thai AirAsia X,Thailand,,453.846,0,,132.584,0,2022
